"Powertrain","Region","chemistry","share_units","year"
"BEV","ASEAN","NMC 111",0.021762848783639,2022
"BEV","ASEAN","NMC 111",0.0151740860169397,2023
"BEV","ASEAN","NMC 111",0.0108883072861875,2024
"BEV","ASEAN","NMC 111",0.00883188686543263,2025
"BEV","ASEAN","NMC 111",0.00680834125464536,2026
"BEV","ASEAN","NMC 111",0.00523663617279951,2027
"BEV","ASEAN","NMC 111",0.00335940162498665,2028
"BEV","ASEAN","NMC 111",0.00282831571916286,2029
"BEV","ASEAN","NMC 111",0.00228520378781553,2030
"BEV","ASEAN","NMC 111",0.0018368907841713,2031
"BEV","ASEAN","NMC 111",0.00141724633639075,2032
"BEV","ASEAN","NMC 111",0.00103080099806177,2033
"BEV","ASEAN","NMC 111",0.000638685989057622,2034
"BEV","ASEAN","NMC 111",0.000482279888296701,2035
"BEV","ASEAN","NMC 111",0.000388286242225789,2036
"BEV","ASEAN","NMC 111",0.000298018862523531,2037
"BEV","ASEAN","NMC 111",0.000211781703134289,2038
"BEV","ASEAN","NMC 111",0.000129234109896104,2039
"BEV","ASEAN","NMC 111",4.84775437242439e-05,2040
"BEV","ASEAN","NMC 111",3.15935285547826e-05,2041
"BEV","ASEAN","NMC 111",2.05724701063566e-05,2042
"BEV","ASEAN","NMC 111",1.33854533169487e-05,2043
"BEV","ASEAN","NMC 111",8.70288163792542e-06,2044
"BEV","ASEAN","NMC 111",5.65456413775867e-06,2045
"BEV","ASEAN","NMC 111",3.67165516744171e-06,2046
"BEV","ASEAN","NMC 111",2.38270385718647e-06,2047
"BEV","ASEAN","NMC 111",1.5453992113426e-06,2048
"BEV","ASEAN","NMC 111",1.00181880043352e-06,2049
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2050
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2051
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2052
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2053
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2054
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2055
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2056
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2057
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2058
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2059
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2060
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2061
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2062
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2063
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2064
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2065
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2066
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2067
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2068
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2069
"BEV","ASEAN","NMC 111",6.49126809506861e-07,2070
"BEV","ASEAN","LFP",0.411910220827803,2022
"BEV","ASEAN","LFP",0.464344715609302,2023
"BEV","ASEAN","LFP",0.499005062575843,2024
"BEV","ASEAN","LFP",0.504646666912468,2025
"BEV","ASEAN","LFP",0.507100250286902,2026
"BEV","ASEAN","LFP",0.508974670910732,2027
"BEV","ASEAN","LFP",0.512937375106499,2028
"BEV","ASEAN","LFP",0.511981320659836,2029
"BEV","ASEAN","LFP",0.510792401702516,2030
"BEV","ASEAN","LFP",0.514071124221213,2031
"BEV","ASEAN","LFP",0.512717119038286,2032
"BEV","ASEAN","LFP",0.516876599541531,2033
"BEV","ASEAN","LFP",0.5178255577177,2034
"BEV","ASEAN","LFP",0.515965844025589,2035
"BEV","ASEAN","LFP",0.514739017011343,2036
"BEV","ASEAN","LFP",0.514544176340279,2037
"BEV","ASEAN","LFP",0.51560635382116,2038
"BEV","ASEAN","LFP",0.518483338865763,2039
"BEV","ASEAN","LFP",0.520639535906239,2040
"BEV","ASEAN","LFP",0.519943672544073,2041
"BEV","ASEAN","LFP",0.518807482346541,2042
"BEV","ASEAN","LFP",0.517266677111825,2043
"BEV","ASEAN","LFP",0.515354558213054,2044
"BEV","ASEAN","LFP",0.513102116323156,2045
"BEV","ASEAN","LFP",0.51053813183404,2046
"BEV","ASEAN","LFP",0.507689279638141,2047
"BEV","ASEAN","LFP",0.504580239037477,2048
"BEV","ASEAN","LFP",0.50123380794197,2049
"BEV","ASEAN","LFP",0.497671019751653,2050
"BEV","ASEAN","LFP",0.497671019751653,2051
"BEV","ASEAN","LFP",0.497671019751653,2052
"BEV","ASEAN","LFP",0.497671019751653,2053
"BEV","ASEAN","LFP",0.497671019751653,2054
"BEV","ASEAN","LFP",0.497671019751653,2055
"BEV","ASEAN","LFP",0.497671019751653,2056
"BEV","ASEAN","LFP",0.497671019751653,2057
"BEV","ASEAN","LFP",0.497671019751653,2058
"BEV","ASEAN","LFP",0.497671019751653,2059
"BEV","ASEAN","LFP",0.497671019751653,2060
"BEV","ASEAN","LFP",0.497671019751653,2061
"BEV","ASEAN","LFP",0.497671019751653,2062
"BEV","ASEAN","LFP",0.497671019751653,2063
"BEV","ASEAN","LFP",0.497671019751653,2064
"BEV","ASEAN","LFP",0.497671019751653,2065
"BEV","ASEAN","LFP",0.497671019751653,2066
"BEV","ASEAN","LFP",0.497671019751653,2067
"BEV","ASEAN","LFP",0.497671019751653,2068
"BEV","ASEAN","LFP",0.497671019751653,2069
"BEV","ASEAN","LFP",0.497671019751653,2070
"BEV","ASEAN","NMC 622",0.206866275377406,2022
"BEV","ASEAN","NMC 622",0.178541917650643,2023
"BEV","ASEAN","NMC 622",0.160826738400822,2024
"BEV","ASEAN","NMC 622",0.147505152696209,2025
"BEV","ASEAN","NMC 622",0.13777773063289,2026
"BEV","ASEAN","NMC 622",0.132307427902418,2027
"BEV","ASEAN","NMC 622",0.127042476647699,2028
"BEV","ASEAN","NMC 622",0.122698060365802,2029
"BEV","ASEAN","NMC 622",0.118628627349867,2030
"BEV","ASEAN","NMC 622",0.111315083050442,2031
"BEV","ASEAN","NMC 622",0.104243747135243,2032
"BEV","ASEAN","NMC 622",0.0964546996682965,2033
"BEV","ASEAN","NMC 622",0.0883115141381591,2034
"BEV","ASEAN","NMC 622",0.080556751815542,2035
"BEV","ASEAN","NMC 622",0.0733862934087674,2036
"BEV","ASEAN","NMC 622",0.0666240596593498,2037
"BEV","ASEAN","NMC 622",0.0598185036432589,2038
"BEV","ASEAN","NMC 622",0.0528294340704689,2039
"BEV","ASEAN","NMC 622",0.0460346244364204,2040
"BEV","ASEAN","NMC 622",0.0410372552448385,2041
"BEV","ASEAN","NMC 622",0.0365512965466238,2042
"BEV","ASEAN","NMC 622",0.0325301155028377,2043
"BEV","ASEAN","NMC 622",0.0289302224608183,2044
"BEV","ASEAN","NMC 622",0.0257112981973898,2045
"BEV","ASEAN","NMC 622",0.0228361523676949,2046
"BEV","ASEAN","NMC 622",0.0202706319326561,2047
"BEV","ASEAN","NMC 622",0.017983494274429,2048
"BEV","ASEAN","NMC 622",0.0159462565479109,2049
"BEV","ASEAN","NMC 622",0.0141330303052732,2050
"BEV","ASEAN","NMC 622",0.0141330303052732,2051
"BEV","ASEAN","NMC 622",0.0141330303052732,2052
"BEV","ASEAN","NMC 622",0.0141330303052732,2053
"BEV","ASEAN","NMC 622",0.0141330303052732,2054
"BEV","ASEAN","NMC 622",0.0141330303052732,2055
"BEV","ASEAN","NMC 622",0.0141330303052732,2056
"BEV","ASEAN","NMC 622",0.0141330303052732,2057
"BEV","ASEAN","NMC 622",0.0141330303052732,2058
"BEV","ASEAN","NMC 622",0.0141330303052732,2059
"BEV","ASEAN","NMC 622",0.0141330303052732,2060
"BEV","ASEAN","NMC 622",0.0141330303052732,2061
"BEV","ASEAN","NMC 622",0.0141330303052732,2062
"BEV","ASEAN","NMC 622",0.0141330303052732,2063
"BEV","ASEAN","NMC 622",0.0141330303052732,2064
"BEV","ASEAN","NMC 622",0.0141330303052732,2065
"BEV","ASEAN","NMC 622",0.0141330303052732,2066
"BEV","ASEAN","NMC 622",0.0141330303052732,2067
"BEV","ASEAN","NMC 622",0.0141330303052732,2068
"BEV","ASEAN","NMC 622",0.0141330303052732,2069
"BEV","ASEAN","NMC 622",0.0141330303052732,2070
"BEV","ASEAN","NMC 532",0.105732701870218,2022
"BEV","ASEAN","NMC 532",0.117068269330082,2023
"BEV","ASEAN","NMC 532",0.0959719339599928,2024
"BEV","ASEAN","NMC 532",0.0748896623170145,2025
"BEV","ASEAN","NMC 532",0.0544771573356977,2026
"BEV","ASEAN","NMC 532",0.0465511043993979,2027
"BEV","ASEAN","NMC 532",0.0389049425583064,2028
"BEV","ASEAN","NMC 532",0.0327058232981593,2029
"BEV","ASEAN","NMC 532",0.0272985315948956,2030
"BEV","ASEAN","NMC 532",0.0239587794330464,2031
"BEV","ASEAN","NMC 532",0.0217900485060077,2032
"BEV","ASEAN","NMC 532",0.0204745182781015,2033
"BEV","ASEAN","NMC 532",0.0192982899210984,2034
"BEV","ASEAN","NMC 532",0.0177707320923364,2035
"BEV","ASEAN","NMC 532",0.0170952496631904,2036
"BEV","ASEAN","NMC 532",0.0162283476488295,2037
"BEV","ASEAN","NMC 532",0.0153575883792026,2038
"BEV","ASEAN","NMC 532",0.0143695790785992,2039
"BEV","ASEAN","NMC 532",0.0133026594422119,2040
"BEV","ASEAN","NMC 532",0.0125157715989886,2041
"BEV","ASEAN","NMC 532",0.0117654235286691,2042
"BEV","ASEAN","NMC 532",0.0110513628630797,2043
"BEV","ASEAN","NMC 532",0.0103730736574894,2044
"BEV","ASEAN","NMC 532",0.00972982768207728,2045
"BEV","ASEAN","NMC 532",0.00912072855237569,2046
"BEV","ASEAN","NMC 532",0.00854474962094787,2047
"BEV","ASEAN","NMC 532",0.00800076638405996,2048
"BEV","ASEAN","NMC 532",0.00748758404897841,2049
"BEV","ASEAN","NMC 532",0.00700396083272194,2050
"BEV","ASEAN","NMC 532",0.00700396083272194,2051
"BEV","ASEAN","NMC 532",0.00700396083272194,2052
"BEV","ASEAN","NMC 532",0.00700396083272194,2053
"BEV","ASEAN","NMC 532",0.00700396083272194,2054
"BEV","ASEAN","NMC 532",0.00700396083272194,2055
"BEV","ASEAN","NMC 532",0.00700396083272194,2056
"BEV","ASEAN","NMC 532",0.00700396083272194,2057
"BEV","ASEAN","NMC 532",0.00700396083272194,2058
"BEV","ASEAN","NMC 532",0.00700396083272194,2059
"BEV","ASEAN","NMC 532",0.00700396083272194,2060
"BEV","ASEAN","NMC 532",0.00700396083272194,2061
"BEV","ASEAN","NMC 532",0.00700396083272194,2062
"BEV","ASEAN","NMC 532",0.00700396083272194,2063
"BEV","ASEAN","NMC 532",0.00700396083272194,2064
"BEV","ASEAN","NMC 532",0.00700396083272194,2065
"BEV","ASEAN","NMC 532",0.00700396083272194,2066
"BEV","ASEAN","NMC 532",0.00700396083272194,2067
"BEV","ASEAN","NMC 532",0.00700396083272194,2068
"BEV","ASEAN","NMC 532",0.00700396083272194,2069
"BEV","ASEAN","NMC 532",0.00700396083272194,2070
"BEV","ASEAN","NMC 811",0.0938691381294708,2022
"BEV","ASEAN","NMC 811",0.0911815133266367,2023
"BEV","ASEAN","NMC 811",0.104608339133916,2024
"BEV","ASEAN","NMC 811",0.128363720557393,2025
"BEV","ASEAN","NMC 811",0.148925037117853,2026
"BEV","ASEAN","NMC 811",0.158490288215603,2027
"BEV","ASEAN","NMC 811",0.169001396419732,2028
"BEV","ASEAN","NMC 811",0.178979477336428,2029
"BEV","ASEAN","NMC 811",0.189409991802696,2030
"BEV","ASEAN","NMC 811",0.19656952262625,2031
"BEV","ASEAN","NMC 811",0.203684470362218,2032
"BEV","ASEAN","NMC 811",0.209981764165371,2033
"BEV","ASEAN","NMC 811",0.216553187667353,2034
"BEV","ASEAN","NMC 811",0.224302334674623,2035
"BEV","ASEAN","NMC 811",0.230670077861079,2036
"BEV","ASEAN","NMC 811",0.236924558338729,2037
"BEV","ASEAN","NMC 811",0.242930469371902,2038
"BEV","ASEAN","NMC 811",0.248714623363435,2039
"BEV","ASEAN","NMC 811",0.255183325250246,2040
"BEV","ASEAN","NMC 811",0.261030112466905,2041
"BEV","ASEAN","NMC 811",0.266783956408981,2042
"BEV","ASEAN","NMC 811",0.272450208342362,2043
"BEV","ASEAN","NMC 811",0.278034013724635,2044
"BEV","ASEAN","NMC 811",0.283540289464071,2045
"BEV","ASEAN","NMC 811",0.28897370233914,2046
"BEV","ASEAN","NMC 811",0.294338650992145,2047
"BEV","ASEAN","NMC 811",0.299639252626414,2048
"BEV","ASEAN","NMC 811",0.304879334713024,2049
"BEV","ASEAN","NMC 811",0.310062431511504,2050
"BEV","ASEAN","NMC 811",0.310062431511504,2051
"BEV","ASEAN","NMC 811",0.310062431511504,2052
"BEV","ASEAN","NMC 811",0.310062431511504,2053
"BEV","ASEAN","NMC 811",0.310062431511504,2054
"BEV","ASEAN","NMC 811",0.310062431511504,2055
"BEV","ASEAN","NMC 811",0.310062431511504,2056
"BEV","ASEAN","NMC 811",0.310062431511504,2057
"BEV","ASEAN","NMC 811",0.310062431511504,2058
"BEV","ASEAN","NMC 811",0.310062431511504,2059
"BEV","ASEAN","NMC 811",0.310062431511504,2060
"BEV","ASEAN","NMC 811",0.310062431511504,2061
"BEV","ASEAN","NMC 811",0.310062431511504,2062
"BEV","ASEAN","NMC 811",0.310062431511504,2063
"BEV","ASEAN","NMC 811",0.310062431511504,2064
"BEV","ASEAN","NMC 811",0.310062431511504,2065
"BEV","ASEAN","NMC 811",0.310062431511504,2066
"BEV","ASEAN","NMC 811",0.310062431511504,2067
"BEV","ASEAN","NMC 811",0.310062431511504,2068
"BEV","ASEAN","NMC 811",0.310062431511504,2069
"BEV","ASEAN","NMC 811",0.310062431511504,2070
"BEV","ASEAN","NMC 721",6.03354651864365e-05,2022
"BEV","ASEAN","NMC 721",5.86079635180827e-05,2023
"BEV","ASEAN","NMC 721",6.72382098077852e-05,2024
"BEV","ASEAN","NMC 721",8.25072536855488e-05,2025
"BEV","ASEAN","NMC 721",9.57232757375445e-05,2026
"BEV","ASEAN","NMC 721",0.000101871450591476,2027
"BEV","ASEAN","NMC 721",0.000108627585949259,2028
"BEV","ASEAN","NMC 721",0.000115041111904364,2029
"BEV","ASEAN","NMC 721",0.000121745444712748,2030
"BEV","ASEAN","NMC 721",0.000126347315267477,2031
"BEV","ASEAN","NMC 721",0.000130920529531303,2032
"BEV","ASEAN","NMC 721",0.000134968187351543,2033
"BEV","ASEAN","NMC 721",0.000139192045179899,2034
"BEV","ASEAN","NMC 721",0.000144172898299449,2035
"BEV","ASEAN","NMC 721",0.000148265838268842,2036
"BEV","ASEAN","NMC 721",0.000152285977333058,2037
"BEV","ASEAN","NMC 721",0.000156146345535811,2038
"BEV","ASEAN","NMC 721",0.000159864176856556,2039
"BEV","ASEAN","NMC 721",0.000164022009188571,2040
"BEV","ASEAN","NMC 721",0.000167780098733153,2041
"BEV","ASEAN","NMC 721",0.000171478447921961,2042
"BEV","ASEAN","NMC 721",0.000175120496342525,2043
"BEV","ASEAN","NMC 721",0.000178709551296724,2044
"BEV","ASEAN","NMC 721",0.000182248773183745,2045
"BEV","ASEAN","NMC 721",0.000185741161628977,2046
"BEV","ASEAN","NMC 721",0.000189189543910212,2047
"BEV","ASEAN","NMC 721",0.000192596566407111,2048
"BEV","ASEAN","NMC 721",0.000195964689270609,2049
"BEV","ASEAN","NMC 721",0.000199296184186555,2050
"BEV","ASEAN","NMC 721",0.000199296184186555,2051
"BEV","ASEAN","NMC 721",0.000199296184186555,2052
"BEV","ASEAN","NMC 721",0.000199296184186555,2053
"BEV","ASEAN","NMC 721",0.000199296184186555,2054
"BEV","ASEAN","NMC 721",0.000199296184186555,2055
"BEV","ASEAN","NMC 721",0.000199296184186555,2056
"BEV","ASEAN","NMC 721",0.000199296184186555,2057
"BEV","ASEAN","NMC 721",0.000199296184186555,2058
"BEV","ASEAN","NMC 721",0.000199296184186555,2059
"BEV","ASEAN","NMC 721",0.000199296184186555,2060
"BEV","ASEAN","NMC 721",0.000199296184186555,2061
"BEV","ASEAN","NMC 721",0.000199296184186555,2062
"BEV","ASEAN","NMC 721",0.000199296184186555,2063
"BEV","ASEAN","NMC 721",0.000199296184186555,2064
"BEV","ASEAN","NMC 721",0.000199296184186555,2065
"BEV","ASEAN","NMC 721",0.000199296184186555,2066
"BEV","ASEAN","NMC 721",0.000199296184186555,2067
"BEV","ASEAN","NMC 721",0.000199296184186555,2068
"BEV","ASEAN","NMC 721",0.000199296184186555,2069
"BEV","ASEAN","NMC 721",0.000199296184186555,2070
"BEV","ASEAN","NMCA 89:4:4:3",0.0403040907445396,2022
"BEV","ASEAN","NMCA 89:4:4:3",0.0391501196300792,2023
"BEV","ASEAN","NMCA 89:4:4:3",0.0449151241516004,2024
"BEV","ASEAN","NMCA 89:4:4:3",0.0551148454619465,2025
"BEV","ASEAN","NMCA 89:4:4:3",0.0639431481926797,2026
"BEV","ASEAN","NMCA 89:4:4:3",0.0680501289951058,2027
"BEV","ASEAN","NMCA 89:4:4:3",0.0725632274141047,2028
"BEV","ASEAN","NMCA 89:4:4:3",0.0768474627521151,2029
"BEV","ASEAN","NMCA 89:4:4:3",0.0813259570681157,2030
"BEV","ASEAN","NMCA 89:4:4:3",0.0844000065986742,2031
"BEV","ASEAN","NMCA 89:4:4:3",0.0874549137269105,2032
"BEV","ASEAN","NMCA 89:4:4:3",0.0901587491508306,2033
"BEV","ASEAN","NMCA 89:4:4:3",0.0929802861801721,2034
"BEV","ASEAN","NMCA 89:4:4:3",0.0963074960640319,2035
"BEV","ASEAN","NMCA 89:4:4:3",0.0990415799635864,2036
"BEV","ASEAN","NMCA 89:4:4:3",0.101727032858482,2037
"BEV","ASEAN","NMCA 89:4:4:3",0.104305758817921,2038
"BEV","ASEAN","NMCA 89:4:4:3",0.106789270140179,2039
"BEV","ASEAN","NMCA 89:4:4:3",0.109566702137965,2040
"BEV","ASEAN","NMCA 89:4:4:3",0.112077105953746,2041
"BEV","ASEAN","NMCA 89:4:4:3",0.11454760321187,2042
"BEV","ASEAN","NMCA 89:4:4:3",0.116980491556806,2043
"BEV","ASEAN","NMCA 89:4:4:3",0.119377980266212,2044
"BEV","ASEAN","NMCA 89:4:4:3",0.121742180486742,2045
"BEV","ASEAN","NMCA 89:4:4:3",0.124075095968157,2046
"BEV","ASEAN","NMCA 89:4:4:3",0.126378615332021,2047
"BEV","ASEAN","NMCA 89:4:4:3",0.12865450635995,2048
"BEV","ASEAN","NMCA 89:4:4:3",0.130904412432766,2049
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2050
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2051
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2052
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2053
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2054
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2055
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2056
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2057
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2058
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2059
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2060
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2061
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2062
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2063
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2064
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2065
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2066
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2067
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2068
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2069
"BEV","ASEAN","NMCA 89:4:4:3",0.133129851036619,2070
"BEV","ASEAN","NCA",0.119494388801738,2022
"BEV","ASEAN","NCA",0.0944807704727994,2023
"BEV","ASEAN","NCA",0.0837172562818298,2024
"BEV","ASEAN","NCA",0.0805655579358512,2025
"BEV","ASEAN","NCA",0.0808726119035944,2026
"BEV","ASEAN","NCA",0.0802878719533527,2027
"BEV","ASEAN","NCA",0.0760825526427218,2028
"BEV","ASEAN","NCA",0.0738444987565917,2029
"BEV","ASEAN","NCA",0.0701375412493807,2030
"BEV","ASEAN","NCA",0.0677222459709354,2031
"BEV","ASEAN","NCA",0.0685615343654123,2032
"BEV","ASEAN","NCA",0.0648879000104563,2033
"BEV","ASEAN","NCA",0.0642532863412795,2034
"BEV","ASEAN","NCA",0.064470388541282,2035
"BEV","ASEAN","NCA",0.0645312300115399,2036
"BEV","ASEAN","NCA",0.0635015203144739,2037
"BEV","ASEAN","NCA",0.0616133979178853,2038
"BEV","ASEAN","NCA",0.0585246561948018,2039
"BEV","ASEAN","NCA",0.0550606532740049,2040
"BEV","ASEAN","NCA",0.0531967085641606,2041
"BEV","ASEAN","NCA",0.0513521870392874,2042
"BEV","ASEAN","NCA",0.0495326386734304,2043
"BEV","ASEAN","NCA",0.0477427392448569,2044
"BEV","ASEAN","NCA",0.0459863845092423,2045
"BEV","ASEAN","NCA",0.0442667761217962,2046
"BEV","ASEAN","NCA",0.0425865002363218,2047
"BEV","ASEAN","NCA",0.0409475993520515,2048
"BEV","ASEAN","NCA",0.0393516378072785,2049
"BEV","ASEAN","NCA",0.0377997612512332,2050
"BEV","ASEAN","NCA",0.0377997612512332,2051
"BEV","ASEAN","NCA",0.0377997612512332,2052
"BEV","ASEAN","NCA",0.0377997612512332,2053
"BEV","ASEAN","NCA",0.0377997612512332,2054
"BEV","ASEAN","NCA",0.0377997612512332,2055
"BEV","ASEAN","NCA",0.0377997612512332,2056
"BEV","ASEAN","NCA",0.0377997612512332,2057
"BEV","ASEAN","NCA",0.0377997612512332,2058
"BEV","ASEAN","NCA",0.0377997612512332,2059
"BEV","ASEAN","NCA",0.0377997612512332,2060
"BEV","ASEAN","NCA",0.0377997612512332,2061
"BEV","ASEAN","NCA",0.0377997612512332,2062
"BEV","ASEAN","NCA",0.0377997612512332,2063
"BEV","ASEAN","NCA",0.0377997612512332,2064
"BEV","ASEAN","NCA",0.0377997612512332,2065
"BEV","ASEAN","NCA",0.0377997612512332,2066
"BEV","ASEAN","NCA",0.0377997612512332,2067
"BEV","ASEAN","NCA",0.0377997612512332,2068
"BEV","ASEAN","NCA",0.0377997612512332,2069
"BEV","ASEAN","NCA",0.0377997612512332,2070
"BEV","Africa","NMC 111",0.0256907644508949,2022
"BEV","Africa","NMC 111",0.0196344579953024,2023
"BEV","Africa","NMC 111",0.0152860026004511,2024
"BEV","Africa","NMC 111",0.0130844952640917,2025
"BEV","Africa","NMC 111",0.0105533573842222,2026
"BEV","Africa","NMC 111",0.00831709628933067,2027
"BEV","Africa","NMC 111",0.00545532454049523,2028
"BEV","Africa","NMC 111",0.00466288617804536,2029
"BEV","Africa","NMC 111",0.00381273471032339,2030
"BEV","Africa","NMC 111",0.00315526829908187,2031
"BEV","Africa","NMC 111",0.00250161363391485,2032
"BEV","Africa","NMC 111",0.00187641174562631,2033
"BEV","Africa","NMC 111",0.00120202800180155,2034
"BEV","Africa","NMC 111",0.000935905791773389,2035
"BEV","Africa","NMC 111",0.000775756964108064,2036
"BEV","Africa","NMC 111",0.000612366547324639,2037
"BEV","Africa","NMC 111",0.000448193439957327,2038
"BEV","Africa","NMC 111",0.000282391133740525,2039
"BEV","Africa","NMC 111",0.000109212795886088,2040
"BEV","Africa","NMC 111",7.26706019598926e-05,2041
"BEV","Africa","NMC 111",4.81801555144195e-05,2042
"BEV","Africa","NMC 111",3.18339855101696e-05,2043
"BEV","Africa","NMC 111",2.09662153932402e-05,2044
"BEV","Africa","NMC 111",1.37673380320848e-05,2045
"BEV","Africa","NMC 111",9.01520674642304e-06,2046
"BEV","Africa","NMC 111",5.88831156548057e-06,2047
"BEV","Africa","NMC 111",3.8369515581384e-06,2048
"BEV","Africa","NMC 111",2.49488103952462e-06,2049
"BEV","Africa","NMC 111",1.61906629291783e-06,2050
"BEV","Africa","NMC 111",1.61906629291783e-06,2051
"BEV","Africa","NMC 111",1.61906629291783e-06,2052
"BEV","Africa","NMC 111",1.61906629291783e-06,2053
"BEV","Africa","NMC 111",1.61906629291783e-06,2054
"BEV","Africa","NMC 111",1.61906629291783e-06,2055
"BEV","Africa","NMC 111",1.61906629291783e-06,2056
"BEV","Africa","NMC 111",1.61906629291783e-06,2057
"BEV","Africa","NMC 111",1.61906629291783e-06,2058
"BEV","Africa","NMC 111",1.61906629291783e-06,2059
"BEV","Africa","NMC 111",1.61906629291783e-06,2060
"BEV","Africa","NMC 111",1.61906629291783e-06,2061
"BEV","Africa","NMC 111",1.61906629291783e-06,2062
"BEV","Africa","NMC 111",1.61906629291783e-06,2063
"BEV","Africa","NMC 111",1.61906629291783e-06,2064
"BEV","Africa","NMC 111",1.61906629291783e-06,2065
"BEV","Africa","NMC 111",1.61906629291783e-06,2066
"BEV","Africa","NMC 111",1.61906629291783e-06,2067
"BEV","Africa","NMC 111",1.61906629291783e-06,2068
"BEV","Africa","NMC 111",1.61906629291783e-06,2069
"BEV","Africa","NMC 111",1.61906629291783e-06,2070
"BEV","Africa","LFP",0.0353302611367127,2022
"BEV","Africa","LFP",0.0436555917391648,2023
"BEV","Africa","LFP",0.0509004366820791,2024
"BEV","Africa","LFP",0.0543217662710987,2025
"BEV","Africa","LFP",0.0571118398267619,2026
"BEV","Africa","LFP",0.0587352057750461,2027
"BEV","Africa","LFP",0.0605209874756391,2028
"BEV","Africa","LFP",0.061328739644956,2029
"BEV","Africa","LFP",0.0619211591246267,2030
"BEV","Africa","LFP",0.0641592332262777,2031
"BEV","Africa","LFP",0.0657560484386303,2032
"BEV","Africa","LFP",0.0683633253374849,2033
"BEV","Africa","LFP",0.0708098498790329,2034
"BEV","Africa","LFP",0.0727506591558602,2035
"BEV","Africa","LFP",0.0747211874970521,2036
"BEV","Africa","LFP",0.0768198347296284,2037
"BEV","Africa","LFP",0.079282678842564,2038
"BEV","Africa","LFP",0.0823174109445641,2039
"BEV","Africa","LFP",0.0852222623484328,2040
"BEV","Africa","LFP",0.086896026543987,2041
"BEV","Africa","LFP",0.0882817604072044,2042
"BEV","Africa","LFP",0.0893831031891499,2043
"BEV","Africa","LFP",0.0902082139132371,2044
"BEV","Africa","LFP",0.0907690193786205,2045
"BEV","Africa","LFP",0.0910804117784393,2046
"BEV","Africa","LFP",0.0911594513960376,2047
"BEV","Africa","LFP",0.0910246178660273,2048
"BEV","Africa","LFP",0.0906951404047895,2049
"BEV","Africa","LFP",0.0901904249412088,2050
"BEV","Africa","LFP",0.0901904249412088,2051
"BEV","Africa","LFP",0.0901904249412088,2052
"BEV","Africa","LFP",0.0901904249412088,2053
"BEV","Africa","LFP",0.0901904249412088,2054
"BEV","Africa","LFP",0.0901904249412088,2055
"BEV","Africa","LFP",0.0901904249412088,2056
"BEV","Africa","LFP",0.0901904249412088,2057
"BEV","Africa","LFP",0.0901904249412088,2058
"BEV","Africa","LFP",0.0901904249412088,2059
"BEV","Africa","LFP",0.0901904249412088,2060
"BEV","Africa","LFP",0.0901904249412088,2061
"BEV","Africa","LFP",0.0901904249412088,2062
"BEV","Africa","LFP",0.0901904249412088,2063
"BEV","Africa","LFP",0.0901904249412088,2064
"BEV","Africa","LFP",0.0901904249412088,2065
"BEV","Africa","LFP",0.0901904249412088,2066
"BEV","Africa","LFP",0.0901904249412088,2067
