"chemistry","Year","stationaryPower","ICCT_Region","ICCT_Country"
"LMO",2031,0,"European Union","France"
"LMO",2031,0,"European Union","Germany"
"LMO",2031,0,"European Union","Greece"
"LMO",2031,0,"European Union","Hungary"
"LMO",2031,0,"European Union","Ireland"
"LMO",2031,0,"European Union","Italy"
"LMO",2031,0,"European Union","Latvia"
"LMO",2031,0,"European Union","Lithuania"
"LMO",2031,0,"European Union","Luxembourg"
"LMO",2031,0,"European Union","Malta"
"LMO",2031,0,"European Union","Netherlands"
"LMO",2031,0,"European Union","Poland"
"LMO",2031,0,"European Union","Portugal"
"LMO",2031,0,"European Union","Romania"
"LMO",2031,0,"European Union","Slovak Republic"
"LMO",2031,0,"European Union","Slovenia"
"LMO",2031,0,"European Union","Spain"
"LMO",2031,0,"European Union","Sweden"
"LMO",2031,0,"Other Europe","Albania"
"LMO",2031,0,"Other Europe","Azerbaijan"
"LMO",2031,0,"Other Europe","Belarus"
"LMO",2031,0,"Other Europe","Bosnia and Herzegovina"
"LMO",2031,0,"Other Europe","Georgia"
"LMO",2031,0,"Other Europe","Macedonia, FYR"
"LMO",2031,0,"Other Europe","Moldova"
"LMO",2031,0,"Other Europe","Montenegro"
"LMO",2031,0,"Other Europe","Russian Federation"
"LMO",2031,0,"Other Europe","Serbia"
"LMO",2031,0,"Other Europe","Ukraine"
"LMO",2031,0,"United Kingdom","United Kingdom"
"LMO",2031,0,"Canada","Canada"
"LMO",2031,0,"Mexico","Mexico"
"LMO",2031,0,"United States","United States"
"LMO",2031,0,"Brazil","Brazil"
"LMO",2031,0,"Other Latin America and Caribbean","Argentina"
"LMO",2031,0,"Other Latin America and Caribbean","Bolivia"
"LMO",2031,0,"Other Latin America and Caribbean","Chile"
"LMO",2031,0,"Other Latin America and Caribbean","Colombia"
"LMO",2031,0,"Other Latin America and Caribbean","Costa Rica"
"LMO",2031,0,"Other Latin America and Caribbean","Ecuador"
"LMO",2031,0,"Other Latin America and Caribbean","El Salvador"
"LMO",2031,0,"Other Latin America and Caribbean","Peru"
"LMO",2031,0,"Other Latin America and Caribbean","Trinidad and Tobago"
"LMO",2031,0,"Other Latin America and Caribbean","Uruguay"
"LMO",2031,0,"Other Latin America and Caribbean","Venezuela, RB"
"LMO",2031,0,"Africa","Algeria"
"LMO",2031,0,"Africa","Burundi"
"LMO",2031,0,"Africa","Kenya"
"LMO",2031,0,"Africa","Morocco"
"LMO",2031,0,"Africa","Nigeria"
"LMO",2031,0,"Africa","South Africa"
"LMO",2031,0,"Africa","Tunisia"
"LMO",2031,0,"Australia/NZ","Australia"
"LMO",2031,0,"Australia/NZ","New Zealand"
"LMO",2031,0,"Middle East","Egypt, Arab Rep."
"LMO",2031,0,"Middle East","Iran, Islamic Rep."
"LMO",2031,0,"Middle East","Iraq"
"LMO",2031,0,"Middle East","Israel"
"LMO",2031,0,"Middle East","Kuwait"
"LMO",2031,0,"Middle East","Oman"
"LMO",2031,0,"Middle East","Qatar"
"LMO",2031,0,"Middle East","Saudi Arabia"
"LMO",2031,0,"Middle East","Turkey"
"LMO",2031,0,"Middle East","United Arab Emirates"
"LMO",2032,0,"China","China"
"LMO",2032,0,"ASEAN","Indonesia"
"LMO",2032,0,"ASEAN","Malaysia"
"LMO",2032,0,"ASEAN","Philippines"
"LMO",2032,0,"ASEAN","Singapore"
"LMO",2032,0,"ASEAN","Thailand"
"LMO",2032,0,"ASEAN","Vietnam"
"LMO",2032,0,"India","India"
"LMO",2032,0,"Japan","Japan"
"LMO",2032,0,"Other Asia Pacific","Bangladesh"
"LMO",2032,0,"Other Asia Pacific","Kazakhstan"
"LMO",2032,0,"Other Asia Pacific","Mongolia"
"LMO",2032,0,"Other Asia Pacific","Pakistan"
"LMO",2032,0,"Other Asia Pacific","Sri Lanka"
"LMO",2032,0,"Other Asia Pacific","Turkmenistan"
"LMO",2032,0,"Other Asia Pacific","Uzbekistan"
"LMO",2032,0,"South Korea","Korea, Rep."
"LMO",2032,0,"EFTA","Iceland"
"LMO",2032,0,"EFTA","Norway"
"LMO",2032,0,"EFTA","Switzerland"
"LMO",2032,0,"European Union","Austria"
"LMO",2032,0,"European Union","Belgium"
"LMO",2032,0,"European Union","Bulgaria"
"LMO",2032,0,"European Union","Croatia"
"LMO",2032,0,"European Union","Cyprus"
"LMO",2032,0,"European Union","Czechia"
"LMO",2032,0,"European Union","Denmark"
"LMO",2032,0,"European Union","Estonia"
"LMO",2032,0,"European Union","Finland"
"LMO",2032,0,"European Union","France"
"LMO",2032,0,"European Union","Germany"
"LMO",2032,0,"European Union","Greece"
"LMO",2032,0,"European Union","Hungary"
"LMO",2032,0,"European Union","Ireland"
"LMO",2032,0,"European Union","Italy"
"LMO",2032,0,"European Union","Latvia"
"LMO",2032,0,"European Union","Lithuania"
"LMO",2032,0,"European Union","Luxembourg"
"LMO",2032,0,"European Union","Malta"
"LMO",2032,0,"European Union","Netherlands"
"LMO",2032,0,"European Union","Poland"
"LMO",2032,0,"European Union","Portugal"
"LMO",2032,0,"European Union","Romania"
"LMO",2032,0,"European Union","Slovak Republic"
"LMO",2032,0,"European Union","Slovenia"
"LMO",2032,0,"European Union","Spain"
"LMO",2032,0,"European Union","Sweden"
"LMO",2032,0,"Other Europe","Albania"
"LMO",2032,0,"Other Europe","Azerbaijan"
"LMO",2032,0,"Other Europe","Belarus"
"LMO",2032,0,"Other Europe","Bosnia and Herzegovina"
"LMO",2032,0,"Other Europe","Georgia"
"LMO",2032,0,"Other Europe","Macedonia, FYR"
"LMO",2032,0,"Other Europe","Moldova"
"LMO",2032,0,"Other Europe","Montenegro"
"LMO",2032,0,"Other Europe","Russian Federation"
"LMO",2032,0,"Other Europe","Serbia"
"LMO",2032,0,"Other Europe","Ukraine"
"LMO",2032,0,"United Kingdom","United Kingdom"
"LMO",2032,0,"Canada","Canada"
"LMO",2032,0,"Mexico","Mexico"
"LMO",2032,0,"United States","United States"
"LMO",2032,0,"Brazil","Brazil"
"LMO",2032,0,"Other Latin America and Caribbean","Argentina"
"LMO",2032,0,"Other Latin America and Caribbean","Bolivia"
"LMO",2032,0,"Other Latin America and Caribbean","Chile"
"LMO",2032,0,"Other Latin America and Caribbean","Colombia"
"LMO",2032,0,"Other Latin America and Caribbean","Costa Rica"
"LMO",2032,0,"Other Latin America and Caribbean","Ecuador"
"LMO",2032,0,"Other Latin America and Caribbean","El Salvador"
"LMO",2032,0,"Other Latin America and Caribbean","Peru"
"LMO",2032,0,"Other Latin America and Caribbean","Trinidad and Tobago"
"LMO",2032,0,"Other Latin America and Caribbean","Uruguay"
"LMO",2032,0,"Other Latin America and Caribbean","Venezuela, RB"
"LMO",2032,0,"Africa","Algeria"
"LMO",2032,0,"Africa","Burundi"
"LMO",2032,0,"Africa","Kenya"
"LMO",2032,0,"Africa","Morocco"
"LMO",2032,0,"Africa","Nigeria"
"LMO",2032,0,"Africa","South Africa"
"LMO",2032,0,"Africa","Tunisia"
"LMO",2032,0,"Australia/NZ","Australia"
"LMO",2032,0,"Australia/NZ","New Zealand"
"LMO",2032,0,"Middle East","Egypt, Arab Rep."
"LMO",2032,0,"Middle East","Iran, Islamic Rep."
"LMO",2032,0,"Middle East","Iraq"
"LMO",2032,0,"Middle East","Israel"
"LMO",2032,0,"Middle East","Kuwait"
"LMO",2032,0,"Middle East","Oman"
"LMO",2032,0,"Middle East","Qatar"
"LMO",2032,0,"Middle East","Saudi Arabia"
"LMO",2032,0,"Middle East","Turkey"
"LMO",2032,0,"Middle East","United Arab Emirates"
"LMO",2033,0,"China","China"
"LMO",2033,0,"ASEAN","Indonesia"
"LMO",2033,0,"ASEAN","Malaysia"
"LMO",2033,0,"ASEAN","Philippines"
"LMO",2033,0,"ASEAN","Singapore"
"LMO",2033,0,"ASEAN","Thailand"
"LMO",2033,0,"ASEAN","Vietnam"
"LMO",2033,0,"India","India"
"LMO",2033,0,"Japan","Japan"
"LMO",2033,0,"Other Asia Pacific","Bangladesh"
"LMO",2033,0,"Other Asia Pacific","Kazakhstan"
"LMO",2033,0,"Other Asia Pacific","Mongolia"
"LMO",2033,0,"Other Asia Pacific","Pakistan"
"LMO",2033,0,"Other Asia Pacific","Sri Lanka"
"LMO",2033,0,"Other Asia Pacific","Turkmenistan"
"LMO",2033,0,"Other Asia Pacific","Uzbekistan"
"LMO",2033,0,"South Korea","Korea, Rep."
"LMO",2033,0,"EFTA","Iceland"
"LMO",2033,0,"EFTA","Norway"
"LMO",2033,0,"EFTA","Switzerland"
"LMO",2033,0,"European Union","Austria"
"LMO",2033,0,"European Union","Belgium"
"LMO",2033,0,"European Union","Bulgaria"
"LMO",2033,0,"European Union","Croatia"
"LMO",2033,0,"European Union","Cyprus"
"LMO",2033,0,"European Union","Czechia"
"LMO",2033,0,"European Union","Denmark"
"LMO",2033,0,"European Union","Estonia"
"LMO",2033,0,"European Union","Finland"
"LMO",2033,0,"European Union","France"
"LMO",2033,0,"European Union","Germany"
"LMO",2033,0,"European Union","Greece"
"LMO",2033,0,"European Union","Hungary"
"LMO",2033,0,"European Union","Ireland"
"LMO",2033,0,"European Union","Italy"
"LMO",2033,0,"European Union","Latvia"
"LMO",2033,0,"European Union","Lithuania"
"LMO",2033,0,"European Union","Luxembourg"
"LMO",2033,0,"European Union","Malta"
"LMO",2033,0,"European Union","Netherlands"
"LMO",2033,0,"European Union","Poland"
"LMO",2033,0,"European Union","Portugal"
"LMO",2033,0,"European Union","Romania"
"LMO",2033,0,"European Union","Slovak Republic"
"LMO",2033,0,"European Union","Slovenia"
"LMO",2033,0,"European Union","Spain"
"LMO",2033,0,"European Union","Sweden"
"LMO",2033,0,"Other Europe","Albania"
"LMO",2033,0,"Other Europe","Azerbaijan"
"LMO",2033,0,"Other Europe","Belarus"
"LMO",2033,0,"Other Europe","Bosnia and Herzegovina"
"LMO",2033,0,"Other Europe","Georgia"
"LMO",2033,0,"Other Europe","Macedonia, FYR"
"LMO",2033,0,"Other Europe","Moldova"
"LMO",2033,0,"Other Europe","Montenegro"
"LMO",2033,0,"Other Europe","Russian Federation"
"LMO",2033,0,"Other Europe","Serbia"
"LMO",2033,0,"Other Europe","Ukraine"
"LMO",2033,0,"United Kingdom","United Kingdom"
"LMO",2033,0,"Canada","Canada"
"LMO",2033,0,"Mexico","Mexico"
"LMO",2033,0,"United States","United States"
"LMO",2033,0,"Brazil","Brazil"
"LMO",2033,0,"Other Latin America and Caribbean","Argentina"
"LMO",2033,0,"Other Latin America and Caribbean","Bolivia"
"LMO",2033,0,"Other Latin America and Caribbean","Chile"
"LMO",2033,0,"Other Latin America and Caribbean","Colombia"
"LMO",2033,0,"Other Latin America and Caribbean","Costa Rica"
"LMO",2033,0,"Other Latin America and Caribbean","Ecuador"
"LMO",2033,0,"Other Latin America and Caribbean","El Salvador"
"LMO",2033,0,"Other Latin America and Caribbean","Peru"
"LMO",2033,0,"Other Latin America and Caribbean","Trinidad and Tobago"
"LMO",2033,0,"Other Latin America and Caribbean","Uruguay"
"LMO",2033,0,"Other Latin America and Caribbean","Venezuela, RB"
"LMO",2033,0,"Africa","Algeria"
"LMO",2033,0,"Africa","Burundi"
"LMO",2033,0,"Africa","Kenya"
"LMO",2033,0,"Africa","Morocco"
"LMO",2033,0,"Africa","Nigeria"
"LMO",2033,0,"Africa","South Africa"
"LMO",2033,0,"Africa","Tunisia"
"LMO",2033,0,"Australia/NZ","Australia"
"LMO",2033,0,"Australia/NZ","New Zealand"
"LMO",2033,0,"Middle East","Egypt, Arab Rep."
"LMO",2033,0,"Middle East","Iran, Islamic Rep."
"LMO",2033,0,"Middle East","Iraq"
"LMO",2033,0,"Middle East","Israel"
"LMO",2033,0,"Middle East","Kuwait"
"LMO",2033,0,"Middle East","Oman"
"LMO",2033,0,"Middle East","Qatar"
"LMO",2033,0,"Middle East","Saudi Arabia"
"LMO",2033,0,"Middle East","Turkey"
"LMO",2033,0,"Middle East","United Arab Emirates"
"LMO",2034,0,"China","China"
"LMO",2034,0,"ASEAN","Indonesia"
"LMO",2034,0,"ASEAN","Malaysia"
"LMO",2034,0,"ASEAN","Philippines"
"LMO",2034,0,"ASEAN","Singapore"
"LMO",2034,0,"ASEAN","Thailand"
"LMO",2034,0,"ASEAN","Vietnam"
"LMO",2034,0,"India","India"
"LMO",2034,0,"Japan","Japan"
"LMO",2034,0,"Other Asia Pacific","Bangladesh"
"LMO",2034,0,"Other Asia Pacific","Kazakhstan"
"LMO",2034,0,"Other Asia Pacific","Mongolia"
"LMO",2034,0,"Other Asia Pacific","Pakistan"
"LMO",2034,0,"Other Asia Pacific","Sri Lanka"
"LMO",2034,0,"Other Asia Pacific","Turkmenistan"
"LMO",2034,0,"Other Asia Pacific","Uzbekistan"
"LMO",2034,0,"South Korea","Korea, Rep."
"LMO",2034,0,"EFTA","Iceland"
"LMO",2034,0,"EFTA","Norway"
"LMO",2034,0,"EFTA","Switzerland"
"LMO",2034,0,"European Union","Austria"
"LMO",2034,0,"European Union","Belgium"
"LMO",2034,0,"European Union","Bulgaria"
"LMO",2034,0,"European Union","Croatia"
"LMO",2034,0,"European Union","Cyprus"
"LMO",2034,0,"European Union","Czechia"
"LMO",2034,0,"European Union","Denmark"
"LMO",2034,0,"European Union","Estonia"
"LMO",2034,0,"European Union","Finland"
"LMO",2034,0,"European Union","France"
"LMO",2034,0,"European Union","Germany"
"LMO",2034,0,"European Union","Greece"
"LMO",2034,0,"European Union","Hungary"
"LMO",2034,0,"European Union","Ireland"
"LMO",2034,0,"European Union","Italy"
"LMO",2034,0,"European Union","Latvia"
"LMO",2034,0,"European Union","Lithuania"
"LMO",2034,0,"European Union","Luxembourg"
"LMO",2034,0,"European Union","Malta"
"LMO",2034,0,"European Union","Netherlands"
"LMO",2034,0,"European Union","Poland"
"LMO",2034,0,"European Union","Portugal"
"LMO",2034,0,"European Union","Romania"
"LMO",2034,0,"European Union","Slovak Republic"
"LMO",2034,0,"European Union","Slovenia"
"LMO",2034,0,"European Union","Spain"
"LMO",2034,0,"European Union","Sweden"
"LMO",2034,0,"Other Europe","Albania"
"LMO",2034,0,"Other Europe","Azerbaijan"
"LMO",2034,0,"Other Europe","Belarus"
"LMO",2034,0,"Other Europe","Bosnia and Herzegovina"
"LMO",2034,0,"Other Europe","Georgia"
"LMO",2034,0,"Other Europe","Macedonia, FYR"
"LMO",2034,0,"Other Europe","Moldova"
"LMO",2034,0,"Other Europe","Montenegro"
"LMO",2034,0,"Other Europe","Russian Federation"
"LMO",2034,0,"Other Europe","Serbia"
"LMO",2034,0,"Other Europe","Ukraine"
"LMO",2034,0,"United Kingdom","United Kingdom"
"LMO",2034,0,"Canada","Canada"
"LMO",2034,0,"Mexico","Mexico"
"LMO",2034,0,"United States","United States"
"LMO",2034,0,"Brazil","Brazil"
"LMO",2034,0,"Other Latin America and Caribbean","Argentina"
"LMO",2034,0,"Other Latin America and Caribbean","Bolivia"
"LMO",2034,0,"Other Latin America and Caribbean","Chile"
"LMO",2034,0,"Other Latin America and Caribbean","Colombia"
"LMO",2034,0,"Other Latin America and Caribbean","Costa Rica"
"LMO",2034,0,"Other Latin America and Caribbean","Ecuador"
"LMO",2034,0,"Other Latin America and Caribbean","El Salvador"
"LMO",2034,0,"Other Latin America and Caribbean","Peru"
"LMO",2034,0,"Other Latin America and Caribbean","Trinidad and Tobago"
"LMO",2034,0,"Other Latin America and Caribbean","Uruguay"
"LMO",2034,0,"Other Latin America and Caribbean","Venezuela, RB"
"LMO",2034,0,"Africa","Algeria"
"LMO",2034,0,"Africa","Burundi"
"LMO",2034,0,"Africa","Kenya"
"LMO",2034,0,"Africa","Morocco"
"LMO",2034,0,"Africa","Nigeria"
"LMO",2034,0,"Africa","South Africa"
"LMO",2034,0,"Africa","Tunisia"
"LMO",2034,0,"Australia/NZ","Australia"
"LMO",2034,0,"Australia/NZ","New Zealand"
"LMO",2034,0,"Middle East","Egypt, Arab Rep."
"LMO",2034,0,"Middle East","Iran, Islamic Rep."
"LMO",2034,0,"Middle East","Iraq"
"LMO",2034,0,"Middle East","Israel"
"LMO",2034,0,"Middle East","Kuwait"
"LMO",2034,0,"Middle East","Oman"
"LMO",2034,0,"Middle East","Qatar"
"LMO",2034,0,"Middle East","Saudi Arabia"
"LMO",2034,0,"Middle East","Turkey"
"LMO",2034,0,"Middle East","United Arab Emirates"
"LMO",2035,0,"China","China"
"LMO",2035,0,"ASEAN","Indonesia"
"LMO",2035,0,"ASEAN","Malaysia"
"LMO",2035,0,"ASEAN","Philippines"
"LMO",2035,0,"ASEAN","Singapore"
"LMO",2035,0,"ASEAN","Thailand"
"LMO",2035,0,"ASEAN","Vietnam"
"LMO",2035,0,"India","India"
"LMO",2035,0,"Japan","Japan"
"LMO",2035,0,"Other Asia Pacific","Bangladesh"
"LMO",2035,0,"Other Asia Pacific","Kazakhstan"
"LMO",2035,0,"Other Asia Pacific","Mongolia"
"LMO",2035,0,"Other Asia Pacific","Pakistan"
"LMO",2035,0,"Other Asia Pacific","Sri Lanka"
"LMO",2035,0,"Other Asia Pacific","Turkmenistan"
"LMO",2035,0,"Other Asia Pacific","Uzbekistan"
"LMO",2035,0,"South Korea","Korea, Rep."
"LMO",2035,0,"EFTA","Iceland"
"LMO",2035,0,"EFTA","Norway"
"LMO",2035,0,"EFTA","Switzerland"
"LMO",2035,0,"European Union","Austria"
"LMO",2035,0,"European Union","Belgium"
"LMO",2035,0,"European Union","Bulgaria"
"LMO",2035,0,"European Union","Croatia"
"LMO",2035,0,"European Union","Cyprus"
"LMO",2035,0,"European Union","Czechia"
"LMO",2035,0,"European Union","Denmark"
"LMO",2035,0,"European Union","Estonia"
"LMO",2035,0,"European Union","Finland"
"LMO",2035,0,"European Union","France"
"LMO",2035,0,"European Union","Germany"
"LMO",2035,0,"European Union","Greece"
"LMO",2035,0,"European Union","Hungary"
"LMO",2035,0,"European Union","Ireland"
"LMO",2035,0,"European Union","Italy"
"LMO",2035,0,"European Union","Latvia"
"LMO",2035,0,"European Union","Lithuania"
"LMO",2035,0,"European Union","Luxembourg"
"LMO",2035,0,"European Union","Malta"
"LMO",2035,0,"European Union","Netherlands"
"LMO",2035,0,"European Union","Poland"
"LMO",2035,0,"European Union","Portugal"
"LMO",2035,0,"European Union","Romania"
"LMO",2035,0,"European Union","Slovak Republic"
"LMO",2035,0,"European Union","Slovenia"
"LMO",2035,0,"European Union","Spain"
"LMO",2035,0,"European Union","Sweden"
"LMO",2035,0,"Other Europe","Albania"
"LMO",2035,0,"Other Europe","Azerbaijan"
"LMO",2035,0,"Other Europe","Belarus"
"LMO",2035,0,"Other Europe","Bosnia and Herzegovina"
"LMO",2035,0,"Other Europe","Georgia"
"LMO",2035,0,"Other Europe","Macedonia, FYR"
"LMO",2035,0,"Other Europe","Moldova"
"LMO",2035,0,"Other Europe","Montenegro"
"LMO",2035,0,"Other Europe","Russian Federation"
"LMO",2035,0,"Other Europe","Serbia"
"LMO",2035,0,"Other Europe","Ukraine"
"LMO",2035,0,"United Kingdom","United Kingdom"
"LMO",2035,0,"Canada","Canada"
"LMO",2035,0,"Mexico","Mexico"
"LMO",2035,0,"United States","United States"
"LMO",2035,0,"Brazil","Brazil"
"LMO",2035,0,"Other Latin America and Caribbean","Argentina"
"LMO",2035,0,"Other Latin America and Caribbean","Bolivia"
"LMO",2035,0,"Other Latin America and Caribbean","Chile"
"LMO",2035,0,"Other Latin America and Caribbean","Colombia"
"LMO",2035,0,"Other Latin America and Caribbean","Costa Rica"
"LMO",2035,0,"Other Latin America and Caribbean","Ecuador"
"LMO",2035,0,"Other Latin America and Caribbean","El Salvador"
"LMO",2035,0,"Other Latin America and Caribbean","Peru"
"LMO",2035,0,"Other Latin America and Caribbean","Trinidad and Tobago"
"LMO",2035,0,"Other Latin America and Caribbean","Uruguay"
"LMO",2035,0,"Other Latin America and Caribbean","Venezuela, RB"
"LMO",2035,0,"Africa","Algeria"
"LMO",2035,0,"Africa","Burundi"
"LMO",2035,0,"Africa","Kenya"
"LMO",2035,0,"Africa","Morocco"
"LMO",2035,0,"Africa","Nigeria"
"LMO",2035,0,"Africa","South Africa"
"LMO",2035,0,"Africa","Tunisia"
"LMO",2035,0,"Australia/NZ","Australia"
"LMO",2035,0,"Australia/NZ","New Zealand"
"LMO",2035,0,"Middle East","Egypt, Arab Rep."
"LMO",2035,0,"Middle East","Iran, Islamic Rep."
"LMO",2035,0,"Middle East","Iraq"
"LMO",2035,0,"Middle East","Israel"
"LMO",2035,0,"Middle East","Kuwait"
"LMO",2035,0,"Middle East","Oman"
"LMO",2035,0,"Middle East","Qatar"
"LMO",2035,0,"Middle East","Saudi Arabia"
"LMO",2035,0,"Middle East","Turkey"
"LMO",2035,0,"Middle East","United Arab Emirates"
"LMO",2036,0,"China","China"
"LMO",2036,0,"ASEAN","Indonesia"
"LMO",2036,0,"ASEAN","Malaysia"
"LMO",2036,0,"ASEAN","Philippines"
"LMO",2036,0,"ASEAN","Singapore"
"LMO",2036,0,"ASEAN","Thailand"
"LMO",2036,0,"ASEAN","Vietnam"
"LMO",2036,0,"India","India"
"LMO",2036,0,"Japan","Japan"
"LMO",2036,0,"Other Asia Pacific","Bangladesh"
"LMO",2036,0,"Other Asia Pacific","Kazakhstan"
"LMO",2036,0,"Other Asia Pacific","Mongolia"
"LMO",2036,0,"Other Asia Pacific","Pakistan"
"LMO",2036,0,"Other Asia Pacific","Sri Lanka"
"LMO",2036,0,"Other Asia Pacific","Turkmenistan"
"LMO",2036,0,"Other Asia Pacific","Uzbekistan"
"LMO",2036,0,"South Korea","Korea, Rep."
"LMO",2036,0,"EFTA","Iceland"
"LMO",2036,0,"EFTA","Norway"
"LMO",2036,0,"EFTA","Switzerland"
"LMO",2036,0,"European Union","Austria"
"LMO",2036,0,"European Union","Belgium"
"LMO",2036,0,"European Union","Bulgaria"
"LMO",2036,0,"European Union","Croatia"
"LMO",2036,0,"European Union","Cyprus"
"LMO",2036,0,"European Union","Czechia"
"LMO",2036,0,"European Union","Denmark"
"LMO",2036,0,"European Union","Estonia"
"LMO",2036,0,"European Union","Finland"
"LMO",2036,0,"European Union","France"
"LMO",2036,0,"European Union","Germany"
"LMO",2036,0,"European Union","Greece"
"LMO",2036,0,"European Union","Hungary"
"LMO",2036,0,"European Union","Ireland"
"LMO",2036,0,"European Union","Italy"
"LMO",2036,0,"European Union","Latvia"
"LMO",2036,0,"European Union","Lithuania"
"LMO",2036,0,"European Union","Luxembourg"
"LMO",2036,0,"European Union","Malta"
"LMO",2036,0,"European Union","Netherlands"
"LMO",2036,0,"European Union","Poland"
"LMO",2036,0,"European Union","Portugal"
"LMO",2036,0,"European Union","Romania"
"LMO",2036,0,"European Union","Slovak Republic"
"LMO",2036,0,"European Union","Slovenia"
"LMO",2036,0,"European Union","Spain"
"LMO",2036,0,"European Union","Sweden"
"LMO",2036,0,"Other Europe","Albania"
"LMO",2036,0,"Other Europe","Azerbaijan"
"LMO",2036,0,"Other Europe","Belarus"
"LMO",2036,0,"Other Europe","Bosnia and Herzegovina"
"LMO",2036,0,"Other Europe","Georgia"
"LMO",2036,0,"Other Europe","Macedonia, FYR"
"LMO",2036,0,"Other Europe","Moldova"
"LMO",2036,0,"Other Europe","Montenegro"
"LMO",2036,0,"Other Europe","Russian Federation"
"LMO",2036,0,"Other Europe","Serbia"
"LMO",2036,0,"Other Europe","Ukraine"
"LMO",2036,0,"United Kingdom","United Kingdom"
"LMO",2036,0,"Canada","Canada"
"LMO",2036,0,"Mexico","Mexico"
"LMO",2036,0,"United States","United States"
"LMO",2036,0,"Brazil","Brazil"
"LMO",2036,0,"Other Latin America and Caribbean","Argentina"
"LMO",2036,0,"Other Latin America and Caribbean","Bolivia"
"LMO",2036,0,"Other Latin America and Caribbean","Chile"
"LMO",2036,0,"Other Latin America and Caribbean","Colombia"
"LMO",2036,0,"Other Latin America and Caribbean","Costa Rica"
"LMO",2036,0,"Other Latin America and Caribbean","Ecuador"
"LMO",2036,0,"Other Latin America and Caribbean","El Salvador"
"LMO",2036,0,"Other Latin America and Caribbean","Peru"
"LMO",2036,0,"Other Latin America and Caribbean","Trinidad and Tobago"
"LMO",2036,0,"Other Latin America and Caribbean","Uruguay"
"LMO",2036,0,"Other Latin America and Caribbean","Venezuela, RB"
"LMO",2036,0,"Africa","Algeria"
"LMO",2036,0,"Africa","Burundi"
"LMO",2036,0,"Africa","Kenya"
"LMO",2036,0,"Africa","Morocco"
"LMO",2036,0,"Africa","Nigeria"
"LMO",2036,0,"Africa","South Africa"
"LMO",2036,0,"Africa","Tunisia"
"LMO",2036,0,"Australia/NZ","Australia"
"LMO",2036,0,"Australia/NZ","New Zealand"
"LMO",2036,0,"Middle East","Egypt, Arab Rep."
"LMO",2036,0,"Middle East","Iran, Islamic Rep."
"LMO",2036,0,"Middle East","Iraq"
"LMO",2036,0,"Middle East","Israel"
"LMO",2036,0,"Middle East","Kuwait"
"LMO",2036,0,"Middle East","Oman"
"LMO",2036,0,"Middle East","Qatar"
"LMO",2036,0,"Middle East","Saudi Arabia"
"LMO",2036,0,"Middle East","Turkey"
"LMO",2036,0,"Middle East","United Arab Emirates"
"LMO",2037,0,"China","China"
"LMO",2037,0,"ASEAN","Indonesia"
"LMO",2037,0,"ASEAN","Malaysia"
"LMO",2037,0,"ASEAN","Philippines"
"LMO",2037,0,"ASEAN","Singapore"
"LMO",2037,0,"ASEAN","Thailand"
"LMO",2037,0,"ASEAN","Vietnam"
"LMO",2037,0,"India","India"
"LMO",2037,0,"Japan","Japan"
"LMO",2037,0,"Other Asia Pacific","Bangladesh"
"LMO",2037,0,"Other Asia Pacific","Kazakhstan"
"LMO",2037,0,"Other Asia Pacific","Mongolia"
"LMO",2037,0,"Other Asia Pacific","Pakistan"
"LMO",2037,0,"Other Asia Pacific","Sri Lanka"
"LMO",2037,0,"Other Asia Pacific","Turkmenistan"
"LMO",2037,0,"Other Asia Pacific","Uzbekistan"
"LMO",2037,0,"South Korea","Korea, Rep."
"LMO",2037,0,"EFTA","Iceland"
"LMO",2037,0,"EFTA","Norway"
"LMO",2037,0,"EFTA","Switzerland"
"LMO",2037,0,"European Union","Austria"
"LMO",2037,0,"European Union","Belgium"
"LMO",2037,0,"European Union","Bulgaria"
"LMO",2037,0,"European Union","Croatia"
"LMO",2037,0,"European Union","Cyprus"
"LMO",2037,0,"European Union","Czechia"
"LMO",2037,0,"European Union","Denmark"
"LMO",2037,0,"European Union","Estonia"
"LMO",2037,0,"European Union","Finland"
"LMO",2037,0,"European Union","France"
"LMO",2037,0,"European Union","Germany"
"LMO",2037,0,"European Union","Greece"
"LMO",2037,0,"European Union","Hungary"
"LMO",2037,0,"European Union","Ireland"
"LMO",2037,0,"European Union","Italy"
"LMO",2037,0,"European Union","Latvia"
"LMO",2037,0,"European Union","Lithuania"
"LMO",2037,0,"European Union","Luxembourg"
"LMO",2037,0,"European Union","Malta"
"LMO",2037,0,"European Union","Netherlands"
"LMO",2037,0,"European Union","Poland"
"LMO",2037,0,"European Union","Portugal"
"LMO",2037,0,"European Union","Romania"
"LMO",2037,0,"European Union","Slovak Republic"
"LMO",2037,0,"European Union","Slovenia"
"LMO",2037,0,"European Union","Spain"
"LMO",2037,0,"European Union","Sweden"
"LMO",2037,0,"Other Europe","Albania"
"LMO",2037,0,"Other Europe","Azerbaijan"
"LMO",2037,0,"Other Europe","Belarus"
"LMO",2037,0,"Other Europe","Bosnia and Herzegovina"
"LMO",2037,0,"Other Europe","Georgia"
"LMO",2037,0,"Other Europe","Macedonia, FYR"
"LMO",2037,0,"Other Europe","Moldova"
"LMO",2037,0,"Other Europe","Montenegro"
"LMO",2037,0,"Other Europe","Russian Federation"
"LMO",2037,0,"Other Europe","Serbia"
"LMO",2037,0,"Other Europe","Ukraine"
